DATE;AGE;JOB_TYPE;STATUS;EDUCATION;HAS_DEFAULT;BALANCE;HAS_HOUSING_LOAN;HAS_PERSO_LOAN;CONTACT;DURATION_CONTACT;NB_CONTACT;NB_DAY_LAST_CONTACT;NB_CONTACT_LAST_CAMPAIGN;RESULT_LAST_CAMPAIGN;SUBSCRIPTION
2010-06-15;45;Technicien;Célibataire;Tertiaire;No;2033;No;No;Portable;243;5;285;2;Succes;Yes
2010-06-15;51;Admin;Marié;Tertiaire;No;0;Yes;Yes;Portable;177;4;99;2;Succes;No
2010-06-15;76;Indépendant;Marié;;No;4984;No;No;Fixe;126;3;48;2;Succes;No
2010-06-15;27;Manager;Célibataire;Tertiaire;No;2786;No;No;Portable;270;2;377;3;Succes;No
2010-06-15;64;Retraité;Marié;Secondaire;No;3189;No;No;Fixe;208;1;-1;0;;Yes
2010-06-16;28;Manager;Célibataire;Tertiaire;No;2725;No;No;Portable;292;1;504;1;Echec;Yes
2010-06-16;48;Technicien;Divorcé;Secondaire;No;1290;No;No;;58;1;-1;0;;No
2010-06-16;38;Etudiant;Divorcé;Tertiaire;No;2946;No;No;Portable;605;3;-1;0;;Yes
2010-06-16;66;Employé de ménage;Marié;Primaire;No;1230;No;No;Portable;288;6;181;3;Succes;Yes
2010-06-17;30;Manager;Célibataire;Tertiaire;No;572;No;No;Portable;339;3;183;2;Succes;Yes
2010-06-17;38;Col bleu;Marié;Primaire;No;1630;Yes;No;Portable;101;3;94;19;Autre;No
2010-06-17;39;Technicien;Célibataire;Secondaire;No;1435;No;No;Portable;383;1;296;19;Autre;Yes
2010-06-17;24;Technicien;Célibataire;Secondaire;No;403;No;No;;247;1;-1;0;;Yes
2010-06-17;30;Services;Divorcé;Secondaire;No;436;Yes;No;Portable;1720;1;-1;0;;Yes
2010-06-17;24;Chomeur;Marié;Secondaire;No;6;No;No;;21;1;-1;0;;No
2010-06-17;75;Retraité;Marié;Primaire;No;962;No;No;Portable;344;1;-1;0;;No
2010-06-17;63;Retraité;Marié;Secondaire;No;23047;No;No;Portable;530;1;139;2;Autre;No
2010-06-17;49;Technicien;Marié;Tertiaire;No;1071;No;No;Portable;169;1;-1;0;;Yes
2010-06-17;34;Manager;Marié;Tertiaire;No;3301;Yes;No;Portable;485;2;227;4;Echec;Yes
2010-06-17;36;Admin;Marié;Secondaire;No;1031;No;No;Portable;282;4;-1;0;;Yes
2010-06-17;46;Col bleu;Marié;Secondaire;No;1723;No;No;Portable;176;2;52;7;Echec;Yes
2010-06-17;32;Technicien;Célibataire;Tertiaire;No;705;No;No;Portable;544;1;-1;0;;Yes
2010-06-17;52;Col bleu;Marié;Secondaire;No;955;No;Yes;Portable;301;2;134;4;Succes;Yes
2010-06-18;53;Entrepreuneur;Marié;Tertiaire;No;1961;No;No;Portable;91;2;185;1;Succes;No
2010-06-18;71;Retraité;Marié;Secondaire;No;29941;No;No;Fixe;80;1;71;3;Autre;No
2010-06-18;25;Col bleu;Célibataire;Secondaire;No;303;No;No;Portable;252;1;92;1;Succes;Yes
2010-06-18;60;Manager;Marié;Primaire;No;8334;No;No;Portable;143;1;49;7;Autre;No
2010-06-18;29;Manager;Célibataire;Tertiaire;No;1431;No;No;Portable;201;4;-1;0;;No
2010-06-18;50;Admin;Marié;Secondaire;No;100;Yes;No;;23;1;-1;0;;No
2010-06-21;20;Etudiant;Célibataire;Secondaire;No;153;No;No;;100;1;-1;0;;Yes
2010-06-22;46;Services;Marié;Secondaire;No;0;Yes;No;Portable;154;1;124;1;Autre;No
2010-06-22;61;Retraité;Marié;Secondaire;No;2011;No;No;Portable;292;1;578;2;Echec;No
2010-06-22;57;Manager;Divorcé;Tertiaire;No;3287;No;No;Portable;867;1;84;3;Succes;Yes
2010-06-22;32;Admin;Célibataire;Secondaire;No;131;Yes;No;Portable;522;1;183;2;Succes;Yes
2010-06-23;52;Manager;Marié;;No;1708;No;No;Fixe;193;1;145;3;Echec;No
2010-06-23;32;Manager;Marié;Tertiaire;No;913;Yes;No;Portable;883;1;674;4;Echec;No
2010-06-23;64;Retraité;Divorcé;Primaire;No;109;No;No;Portable;706;1;225;2;Succes;Yes
2010-06-23;33;Manager;Célibataire;Tertiaire;No;224;No;No;Portable;342;2;107;2;Succes;Yes
2010-06-23;30;Col bleu;Célibataire;Secondaire;No;315;No;No;Portable;1407;1;-1;0;;Yes
2010-06-23;36;Manager;Célibataire;Tertiaire;No;538;No;No;Portable;339;1;183;5;Succes;Yes
2010-06-23;32;Technicien;Marié;Tertiaire;No;903;Yes;No;Portable;181;1;320;1;Autre;No
2010-06-23;59;Manager;Marié;Tertiaire;No;5397;No;No;Portable;671;3;-1;0;;Yes
2010-06-23;34;Etudiant;Célibataire;;No;5969;No;No;Portable;442;2;292;10;Echec;No
2010-06-24;25;Etudiant;Célibataire;Secondaire;No;1957;No;No;Portable;1207;4;385;1;Echec;Yes
2010-06-24;43;Services;Marié;Secondaire;No;774;No;No;Portable;482;1;91;2;Succes;Yes
2010-06-24;75;Retraité;Marié;Secondaire;No;468;No;No;Fixe;316;1;-1;0;;No
2010-06-24;123;Indépendant;;Tertiaire;No;1188;No;;Portable;310;1;-1;0;;Yes
2010-06-24;24;Etudiant;Célibataire;;No;1082;No;No;Portable;185;1;-1;0;;No
2010-06-24;35;Manager;Marié;Tertiaire;No;1870;Yes;No;Portable;134;1;386;1;Echec;No
2010-06-24;30;Technicien;Célibataire;Secondaire;No;254;Yes;Yes;Portable;167;3;416;2;;No
2010-06-24;123;Manager;;Tertiaire;No;6791;No;;Portable;136;5;94;30;Echec;No
2010-06-24;31;Technicien;Marié;Tertiaire;No;3338;Yes;No;Portable;122;2;185;2;Succes;No
2010-06-24;21;Etudiant;Célibataire;;No;762;No;No;Portable;288;1;-1;0;;No
2010-06-24;40;Technicien;Marié;Secondaire;No;697;No;No;Portable;220;2;219;2;Autre;No
2010-06-24;53;Col bleu;Marié;;No;960;No;Yes;;180;1;687;2;Autre;No
2010-06-24;37;Admin;Divorcé;Secondaire;No;450;Yes;Yes;;15;1;-1;0;;No
2010-06-24;37;Admin;Célibataire;Secondaire;No;16;No;No;;11;1;-1;0;;No
2010-06-24;26;Etudiant;Célibataire;Secondaire;No;696;No;No;;22;1;-1;0;;No
2010-06-24;46;Col bleu;Marié;Primaire;No;67;No;No;;9;1;-1;0;;No
2010-06-25;49;Manager;Marié;Tertiaire;No;1167;Yes;Yes;Portable;213;6;150;8;Echec;Yes
2010-06-25;42;Technicien;Divorcé;Tertiaire;No;2611;Yes;No;Portable;300;1;389;3;Echec;Yes
2010-06-25;27;Col bleu;Célibataire;Secondaire;No;3145;No;No;Portable;374;1;179;2;Succes;Yes
2010-06-25;57;Chomeur;Marié;Secondaire;No;1350;No;No;Portable;131;1;388;1;Echec;No
2010-06-25;30;Technicien;Célibataire;Secondaire;No;938;No;No;Portable;171;1;141;3;Autre;No
2010-06-25;45;Technicien;Marié;Tertiaire;No;1818;Yes;Yes;Portable;427;1;142;5;Succes;No
2010-06-25;57;Technicien;Marié;Secondaire;No;363;No;No;Portable;195;6;-1;0;;No
2010-06-25;33;Manager;Célibataire;Tertiaire;No;794;No;No;;12;1;-1;0;;No
2010-06-25;29;Technicien;Célibataire;Secondaire;No;825;No;No;Portable;472;2;-1;0;;Yes
2010-06-25;27;Etudiant;Célibataire;Secondaire;No;833;No;No;Fixe;359;5;-1;0;;No
2010-06-25;37;Technicien;Marié;Tertiaire;No;122;No;No;Portable;266;2;318;3;Autre;Yes
2010-06-26;30;Col bleu;Célibataire;Primaire;No;185;No;No;;11;1;-1;0;;No
2010-06-27;35;Manager;Marié;Tertiaire;No;358;No;No;;18;1;-1;0;;No
2010-06-27;34;Services;Marié;;No;746;No;No;;32;1;-1;0;;No
2010-06-28;72;Retraité;Marié;Primaire;No;0;No;No;Portable;348;6;94;6;Echec;No
2010-06-28;31;Services;Célibataire;Secondaire;No;334;No;No;;54;1;-1;0;;No
2010-06-28;47;Manager;Célibataire;Tertiaire;No;334;Yes;No;Portable;614;3;94;9;Succes;Yes
2010-06-28;38;Manager;Célibataire;Tertiaire;No;623;No;No;Portable;297;4;144;4;Autre;Yes
2010-06-28;48;Manager;Célibataire;Tertiaire;No;86;No;No;Portable;281;3;186;6;Autre;Yes
2010-06-28;123;Manager;Marié;Tertiaire;No;1790;Yes;No;Portable;132;3;392;2;Autre;No
2010-06-28;55;Employé de ménage;Divorcé;Primaire;No;976;No;No;Portable;345;1;94;3;Autre;Yes
2010-06-28;123;Technicien;;Tertiaire;No;393;No;;Portable;325;1;94;1;Succes;Yes
2010-06-28;49;Admin;Célibataire;Secondaire;No;293;No;No;Portable;452;1;-1;0;;Yes
2010-06-28;26;Manager;Célibataire;Tertiaire;No;222;No;No;Portable;247;1;63;2;Succes;Yes
2010-06-28;37;Services;Célibataire;Secondaire;No;23;Yes;No;Portable;197;1;182;1;Echec;No
2010-06-28;68;Retraité;Divorcé;Primaire;No;476;No;No;Fixe;363;1;-1;0;;Yes
2010-06-28;31;Etudiant;Célibataire;Tertiaire;No;4951;No;No;Portable;150;3;-1;0;;No
2010-06-28;22;Etudiant;Célibataire;Secondaire;No;10971;No;No;Portable;181;2;-1;0;;No
2010-06-28;45;Manager;Marié;;No;2724;No;No;Portable;359;2;182;1;Succes;Yes
2010-06-28;57;;Marié;Primaire;No;1884;No;No;Fixe;133;4;-1;0;;No
2010-06-28;67;Retraité;Marié;Primaire;No;2391;No;No;Portable;737;6;186;10;Autre;Yes
2010-06-28;22;Employé de ménage;Célibataire;Secondaire;No;1796;No;No;Portable;369;3;-1;0;;Yes
2010-06-29;60;Retraité;Marié;Secondaire;No;11;No;No;Portable;265;1;586;2;Echec;Yes
2010-06-29;31;Col bleu;Célibataire;Secondaire;No;54;Yes;No;Portable;401;1;-1;0;;Yes
2010-06-29;60;Retraité;Marié;Secondaire;No;2060;No;No;Portable;135;4;95;4;Echec;No
2010-06-29;58;Col bleu;Marié;Primaire;No;3109;No;No;Portable;295;1;287;4;Succes;Yes
2010-06-29;41;Admin;Marié;Secondaire;No;3126;Yes;No;Portable;222;1;91;7;Echec;Yes
2010-06-29;47;Admin;Marié;Secondaire;No;0;No;Yes;Portable;238;1;139;4;Echec;No
2010-06-29;23;Services;Célibataire;Secondaire;No;488;No;No;Portable;205;1;91;3;Succes;Yes
2010-06-29;30;Etudiant;Célibataire;Secondaire;No;314;No;No;Portable;189;1;204;6;Succes;No
2010-06-29;39;Manager;Marié;Tertiaire;No;2939;No;No;Portable;385;1;165;2;Succes;No
2010-06-29;35;Chomeur;Marié;Secondaire;No;978;No;No;Portable;660;2;182;6;Succes;Yes
2010-06-29;33;Manager;Célibataire;Tertiaire;No;718;Yes;No;Portable;271;1;84;3;Succes;Yes
2010-06-29;29;Etudiant;Célibataire;Secondaire;No;808;No;No;Portable;189;1;362;1;Autre;No
2010-06-29;33;Manager;Célibataire;Tertiaire;No;3143;No;No;Portable;421;2;-1;0;;Yes
2010-06-29;45;Technicien;Marié;Tertiaire;No;2699;Yes;No;Portable;264;4;-1;0;;No
2010-06-29;50;Technicien;Marié;Tertiaire;No;5114;No;No;Fixe;286;2;153;2;Autre;No
2010-06-29;32;Technicien;Divorcé;Tertiaire;No;3255;No;No;Portable;167;2;-1;0;;Yes
2010-06-29;44;Col bleu;Célibataire;Secondaire;No;276;Yes;No;;13;1;411;6;Echec;No
2010-06-29;27;Etudiant;Célibataire;Secondaire;No;1423;No;No;;8;1;-1;0;;No
2010-06-30;31;Manager;Célibataire;Tertiaire;No;1539;Yes;No;Portable;107;2;756;2;Autre;No
2010-06-30;32;Etudiant;Célibataire;Tertiaire;No;64;No;No;Portable;598;4;105;5;Echec;Yes
2010-06-30;33;Technicien;Célibataire;Secondaire;No;555;No;No;Portable;255;2;-1;0;;No
2010-06-30;48;Admin;Célibataire;Secondaire;No;1544;Yes;No;Fixe;263;1;450;2;Echec;Yes
2010-06-30;19;Etudiant;Célibataire;Secondaire;No;424;No;No;Portable;121;3;195;2;Autre;No
2010-06-30;41;Admin;Célibataire;Secondaire;No;985;Yes;No;Portable;274;2;391;11;Succes;Yes
2010-06-30;49;Employé de ménage;Marié;Primaire;No;360;No;No;;6;1;-1;0;;No
2010-06-30;77;Retraité;Marié;Tertiaire;No;1047;No;No;Portable;108;5;-1;0;;No
2010-06-30;43;Manager;Célibataire;Tertiaire;No;0;No;No;Portable;275;2;296;1;Echec;Yes
2010-06-30;32;Technicien;Célibataire;Tertiaire;No;4071;No;No;Portable;319;2;-1;0;;Yes
2010-06-30;39;Technicien;Marié;Secondaire;No;4861;Yes;No;Fixe;119;1;183;2;Autre;No
2010-06-30;21;Etudiant;Célibataire;Secondaire;No;2488;No;No;Portable;258;6;169;3;Succes;Yes
2010-06-30;74;Retraité;Divorcé;Primaire;No;29080;No;No;Portable;301;5;93;4;Autre;Yes
2010-07-01;72;Retraité;Célibataire;Tertiaire;No;1285;No;No;Fixe;494;4;150;9;Echec;No
2010-07-01;39;Col bleu;Marié;Primaire;No;1;Yes;No;;165;1;745;2;Echec;No
2010-07-01;29;Services;Célibataire;Secondaire;No;0;No;No;;12;1;514;3;Echec;No
2010-07-01;52;Manager;Divorcé;Tertiaire;No;3;No;No;;28;1;-1;0;;No
2010-07-01;42;Technicien;Marié;Secondaire;No;2152;No;No;Portable;113;2;93;4;Echec;No
2010-07-01;32;Manager;Célibataire;Tertiaire;No;12569;No;No;Portable;561;2;295;2;Succes;Yes
2010-07-01;63;Retraité;Marié;Secondaire;No;2896;No;No;Portable;304;1;119;2;Succes;Yes
2010-07-01;19;Etudiant;Célibataire;Secondaire;No;526;No;No;Portable;174;1;199;3;Echec;No
2010-07-01;37;Col bleu;Marié;Secondaire;No;195;Yes;No;;10;1;-1;0;;No
2010-07-01;29;Indépendant;Célibataire;Tertiaire;No;805;No;No;Portable;302;2;128;8;Succes;No
2010-07-02;53;Services;Divorcé;Secondaire;No;36;Yes;Yes;;25;1;417;1;Succes;Yes
2010-07-02;34;Indépendant;Célibataire;Tertiaire;No;0;Yes;No;;48;1;422;1;Succes;No
2010-07-02;28;Etudiant;Célibataire;Secondaire;No;196;No;No;Portable;423;3;-1;0;;Yes
2010-07-02;123;Col bleu;Marié;Secondaire;No;262;No;No;Portable;96;2;109;4;Succes;No
2010-07-02;31;Services;Célibataire;Secondaire;No;1027;No;No;Portable;217;3;-1;0;;Yes
2010-07-02;67;Retraité;Marié;Tertiaire;No;1948;No;No;Portable;844;2;155;5;Succes;No
2010-07-02;43;Technicien;Divorcé;;No;4389;No;No;Fixe;632;2;85;1;Succes;Yes
2010-07-02;32;Indépendant;Célibataire;Tertiaire;No;4024;Yes;No;Portable;150;1;-1;0;;No
2010-07-02;26;Col bleu;Célibataire;Secondaire;No;463;No;Yes;Portable;248;2;-1;0;;Yes
2010-07-02;31;Etudiant;Célibataire;Secondaire;No;3511;No;No;Portable;667;1;-1;0;;Yes
2010-07-02;45;Manager;Marié;Secondaire;No;2897;No;No;Portable;301;2;88;5;Echec;No
2010-07-02;39;Manager;Divorcé;Tertiaire;No;224;No;No;Portable;194;2;88;1;Succes;Yes
2010-07-02;56;Col bleu;Marié;Primaire;No;1014;No;No;;5;1;-1;0;;No
2010-07-05;35;Indépendant;Célibataire;Tertiaire;No;398;No;No;Portable;101;3;-1;0;;No
2010-07-05;29;Technicien;Célibataire;Secondaire;No;738;No;No;;29;1;-1;0;;No
2010-07-05;32;Etudiant;Célibataire;Secondaire;No;61;No;Yes;Portable;178;3;515;7;Echec;No
2010-07-05;28;Services;Célibataire;Secondaire;No;198;No;No;Portable;128;2;-1;0;;Yes
2010-07-05;32;Col bleu;Célibataire;Secondaire;No;1029;No;No;Portable;175;4;-1;0;;No
2010-07-05;30;Technicien;Célibataire;Tertiaire;No;0;Yes;No;Portable;140;1;424;8;Succes;Yes
2010-07-05;65;Retraité;Divorcé;Secondaire;No;744;No;No;Portable;182;1;-1;0;;No
2010-07-06;24;Admin;Célibataire;Tertiaire;No;674;Yes;No;Portable;267;1;-1;0;;Yes
2010-07-06;32;Manager;Célibataire;Tertiaire;No;623;No;No;Portable;335;3;194;2;Echec;Yes
2010-07-06;29;Manager;Célibataire;;No;560;No;No;Portable;212;1;92;2;Succes;No
2010-07-06;50;Technicien;Marié;Tertiaire;No;0;No;Yes;Portable;257;1;85;7;Echec;No
2010-07-06;46;Manager;Divorcé;Tertiaire;No;558;No;No;Portable;319;1;-1;0;;Yes
2010-07-06;30;Manager;Marié;Tertiaire;No;69;Yes;No;;42;1;-1;0;;No
2010-07-06;60;Technicien;Marié;Secondaire;No;259;No;No;Portable;396;1;386;2;Succes;Yes
2010-07-06;33;Col bleu;Célibataire;Secondaire;No;688;No;No;;226;1;-1;0;;No
2010-07-06;37;Technicien;Marié;Secondaire;No;432;Yes;No;Portable;386;3;776;55;Echec;Yes
2010-07-06;60;Manager;Divorcé;Primaire;No;2694;No;No;Fixe;295;1;-1;0;;No
2010-07-07;43;Technicien;Marié;Secondaire;No;69;Yes;Yes;Portable;156;1;260;2;Echec;No
2010-07-07;48;Manager;Célibataire;Tertiaire;No;159;No;No;Fixe;229;1;251;6;Succes;Yes
2010-07-07;52;Services;Marié;Secondaire;No;657;No;No;Fixe;398;2;460;2;Echec;Yes
2010-07-07;29;Manager;Célibataire;Tertiaire;No;1808;No;No;Portable;273;2;433;1;Succes;Yes
2010-07-07;71;Retraité;Divorcé;;No;392;No;No;Fixe;276;2;-1;0;;Yes
2010-07-08;42;Manager;Marié;Tertiaire;No;298;No;No;Portable;214;4;115;6;Echec;No
2010-07-08;47;Manager;Célibataire;Tertiaire;No;6651;No;No;Portable;229;1;412;2;Echec;Yes
2010-07-08;70;Retraité;Marié;Primaire;No;2795;No;No;Portable;480;1;181;2;Succes;Yes
2010-07-08;28;Manager;Célibataire;Tertiaire;Yes;1414;Yes;No;Portable;294;1;521;1;Echec;Yes
2010-07-08;70;Retraité;Divorcé;Secondaire;No;4572;No;No;Portable;173;11;162;5;Echec;No
2010-07-08;31;Indépendant;Marié;Tertiaire;No;2666;No;No;Fixe;411;2;148;9;Autre;Yes
2010-07-08;80;Retraité;Marié;Secondaire;No;668;No;No;Fixe;250;1;371;1;Succes;Yes
2010-07-08;29;Manager;Célibataire;Tertiaire;No;502;No;No;Portable;968;1;87;5;Echec;Yes
2010-07-08;29;Admin;Célibataire;Secondaire;No;1992;No;No;Portable;202;1;87;2;Echec;No
2010-07-08;23;Etudiant;Célibataire;Secondaire;No;1809;No;No;Portable;414;2;-1;0;;Yes
2010-07-08;34;Services;Célibataire;Secondaire;No;267;No;No;Portable;449;2;-1;0;;Yes
2010-07-08;38;Manager;Marié;Tertiaire;No;2656;No;No;Portable;230;2;-1;0;;No
2010-07-08;69;Retraité;Marié;Secondaire;No;2473;No;No;Portable;967;3;-1;0;;Yes
2010-07-08;79;Retraité;Divorcé;;No;2628;No;No;Fixe;220;7;450;2;Echec;No
2010-07-08;19;Etudiant;Célibataire;Secondaire;No;372;No;No;Fixe;444;3;-1;0;;Yes
2010-07-08;59;Manager;Marié;Secondaire;No;111;No;No;Fixe;312;2;381;3;Echec;No
2010-07-08;27;Admin;Célibataire;Secondaire;No;914;No;No;Portable;131;2;-1;0;;No
2010-07-08;35;Col bleu;Célibataire;;No;484;No;No;Portable;344;1;87;3;Echec;Yes
2010-07-09;38;Admin;Marié;Secondaire;No;1767;Yes;No;Portable;483;4;239;7;Succes;Yes
2010-07-09;32;Technicien;Célibataire;;No;491;No;No;Portable;474;7;-1;0;;Yes
2010-07-09;36;Technicien;Célibataire;Secondaire;No;966;No;No;Portable;119;9;367;4;Autre;No
2010-07-09;123;Indépendant;Marié;Tertiaire;No;2501;No;No;Portable;582;2;161;4;Echec;No
2010-07-09;123;Manager;Célibataire;Secondaire;No;966;No;No;Portable;1185;1;396;2;Autre;No
2010-07-09;26;Etudiant;Célibataire;Secondaire;No;1164;No;No;Portable;116;1;301;1;Autre;No
2010-07-09;50;;Marié;;No;558;No;No;Portable;464;1;683;6;Echec;Yes
2010-07-09;27;Etudiant;Divorcé;;No;383;No;No;;15;1;-1;0;;No
2010-07-09;29;Etudiant;Marié;;No;2229;No;No;;25;1;252;1;Autre;No
2010-07-09;27;Technicien;Célibataire;Secondaire;No;337;No;No;;23;1;-1;0;;Yes
2010-07-10;53;Admin;Célibataire;Secondaire;No;654;No;No;;67;1;-1;0;;Yes
2010-07-12;40;Admin;Marié;Secondaire;No;457;No;No;;9;1;-1;0;;No
2010-07-12;35;Admin;Célibataire;Tertiaire;No;170;No;No;;12;1;-1;0;;No
2010-07-12;74;Retraité;Marié;Primaire;No;5539;No;No;Portable;390;2;159;3;Echec;No
2010-07-12;27;Chomeur;Célibataire;Tertiaire;No;77;No;No;Portable;305;4;77;1;Succes;No
2010-07-12;35;Indépendant;Marié;Tertiaire;No;2427;No;No;Portable;210;3;158;7;Autre;Yes
2010-07-12;50;Entrepreuneur;Divorcé;Tertiaire;No;315;No;No;Portable;101;2;185;2;Echec;No
2010-07-12;27;Manager;Célibataire;Secondaire;No;843;No;No;Portable;123;2;185;1;Succes;No
2010-07-12;66;Retraité;Divorcé;;No;53;No;No;Portable;562;4;-1;0;;Yes
2010-07-12;43;Admin;Célibataire;Secondaire;No;386;No;No;Portable;220;3;529;1;Echec;Yes
2010-07-12;25;Manager;Célibataire;Tertiaire;No;380;No;No;Portable;167;1;-1;0;;No
2010-07-12;20;Etudiant;Célibataire;Primaire;No;134;No;No;Portable;273;1;277;3;Autre;No
2010-07-12;30;Indépendant;Célibataire;Tertiaire;No;251;No;No;Portable;537;1;-1;0;;Yes
2010-07-12;29;Services;Célibataire;Secondaire;No;102;No;No;Portable;154;1;182;5;Echec;No
2010-07-12;57;Retraité;Marié;Secondaire;No;1044;No;No;Fixe;567;1;182;3;Succes;Yes
2010-07-12;72;Retraité;Divorcé;Tertiaire;No;402;No;No;Portable;194;3;-1;0;;No
2010-07-12;36;Manager;Marié;Tertiaire;No;93;No;No;Portable;262;2;182;7;Echec;Yes
2010-07-12;31;Manager;Célibataire;Tertiaire;No;2907;Yes;No;Portable;248;1;194;3;Echec;Yes
2010-07-12;55;;Marié;Secondaire;No;1157;No;No;Portable;289;1;412;2;Echec;No
2010-07-12;72;Admin;Marié;Primaire;No;2321;No;No;Portable;200;6;122;6;Autre;No
2010-07-12;47;Admin;Célibataire;Secondaire;No;3696;No;No;Portable;250;2;181;4;Succes;Yes
2010-07-13;80;Retraité;Marié;Primaire;No;1468;No;No;Portable;256;2;181;3;Succes;No
2010-07-13;65;Retraité;Divorcé;Secondaire;No;828;No;No;Portable;305;1;-1;0;;Yes
2010-07-13;30;Etudiant;Célibataire;Secondaire;No;459;No;No;Portable;98;2;210;22;Succes;No
2010-07-13;25;Col bleu;Célibataire;Secondaire;No;1857;Yes;No;Portable;195;2;91;10;Succes;Yes
2010-07-13;33;Manager;Célibataire;Tertiaire;No;1962;No;No;Portable;363;1;181;1;Echec;Yes
2010-07-13;29;Indépendant;Célibataire;Tertiaire;No;1579;No;No;Portable;178;1;181;4;Succes;Yes
2010-07-13;79;Retraité;Divorcé;Primaire;No;2787;No;No;Fixe;617;1;377;1;Succes;Yes
2010-07-13;24;Etudiant;Célibataire;Secondaire;No;1123;No;No;Portable;475;1;412;1;Autre;Yes
2010-07-13;27;Technicien;Célibataire;Secondaire;No;643;No;No;Portable;317;1;-1;0;;Yes
2010-07-13;63;Retraité;Marié;Tertiaire;No;4692;Yes;No;Portable;88;1;181;2;Echec;No
2010-07-13;123;Manager;;;No;62;No;;Portable;311;1;91;2;Succes;Yes
2010-07-13;38;Indépendant;Divorcé;Tertiaire;No;6447;No;No;Portable;316;3;182;1;Echec;No
2010-07-13;31;Chomeur;Marié;Tertiaire;No;330;No;No;Portable;309;1;181;3;Succes;Yes
2010-07-13;22;Etudiant;Célibataire;Secondaire;No;71;No;No;Portable;337;1;181;2;Succes;Yes
2010-07-13;36;Services;Marié;;No;618;No;No;Portable;360;1;335;2;Succes;Yes
2010-07-13;40;Manager;Marié;Tertiaire;No;4539;No;No;Portable;256;3;439;1;Echec;Yes
2010-07-13;25;Technicien;Célibataire;Tertiaire;Yes;160;No;Yes;;151;1;-1;0;;No
2010-07-13;31;Technicien;Marié;Tertiaire;No;2166;No;No;Portable;577;6;182;2;Succes;Yes
2010-07-13;26;Col bleu;Célibataire;Secondaire;No;2007;No;No;Portable;272;3;182;2;Succes;Yes
2010-07-13;51;Manager;Marié;Tertiaire;No;3463;No;Yes;Portable;371;2;166;3;Autre;Yes
2010-07-13;27;Admin;Célibataire;Tertiaire;No;4738;No;No;Portable;752;1;-1;0;;No
2010-07-14;46;Admin;Divorcé;Secondaire;No;99;No;No;;18;1;-1;0;;No
2010-07-14;70;Retraité;Divorcé;Primaire;No;482;No;No;Fixe;413;1;181;3;Succes;Yes
2010-07-14;24;Etudiant;Célibataire;Primaire;No;1235;No;No;Portable;334;4;93;6;Autre;Yes
2010-07-14;23;Etudiant;Célibataire;Secondaire;No;1298;No;No;Portable;603;1;-1;0;;Yes
2010-07-14;41;Technicien;Célibataire;Secondaire;No;5329;No;No;Portable;397;2;-1;0;;Yes
2010-07-14;53;Technicien;Marié;Primaire;No;6181;No;No;Portable;817;2;209;3;Autre;Yes
2010-07-14;30;Technicien;Célibataire;Secondaire;No;1112;No;No;Portable;133;3;-1;0;;No
2010-07-14;86;Retraité;Marié;Primaire;No;1255;No;No;Fixe;247;1;180;3;Succes;Yes
2010-07-14;30;Col bleu;Célibataire;Secondaire;No;180;No;No;Portable;203;1;183;2;Echec;No
2010-07-14;27;Etudiant;Célibataire;;No;132;No;No;Portable;276;1;-1;0;;Yes
2010-07-14;34;Technicien;Célibataire;Tertiaire;No;2733;No;No;Portable;604;1;-1;0;;Yes
2010-07-14;49;Services;Marié;Secondaire;No;725;No;Yes;;70;1;-1;0;;No
2010-07-14;68;Retraité;Divorcé;Secondaire;No;4189;No;No;Fixe;897;2;-1;0;;Yes
2010-07-14;35;Manager;Marié;Secondaire;No;724;Yes;No;Portable;287;2;415;1;Echec;Yes
2010-07-14;30;Admin;Marié;Secondaire;No;222;No;No;Fixe;343;9;-1;0;;No
2010-07-14;28;Etudiant;Célibataire;Secondaire;No;205;No;No;Portable;87;3;184;2;Autre;Yes
2010-07-14;56;Col bleu;Marié;Secondaire;No;813;Yes;Yes;;71;1;-1;0;;No
2010-07-15;66;Retraité;Marié;Secondaire;No;154;No;No;Portable;268;5;181;2;Echec;Yes
2010-07-15;36;Col bleu;Célibataire;Tertiaire;No;1830;No;No;Portable;185;5;181;6;Echec;No
2010-07-15;30;Manager;Célibataire;Tertiaire;No;232;No;No;Portable;219;1;91;1;Succes;Yes
2010-07-15;60;Retraité;Divorcé;Tertiaire;No;979;Yes;No;Portable;346;1;181;4;Succes;Yes
2010-07-15;46;Admin;Marié;Secondaire;No;5021;No;No;Portable;957;1;182;1;Succes;Yes
2010-07-15;47;Admin;Marié;Secondaire;No;3676;No;No;Portable;415;2;342;1;Autre;Yes
2010-07-15;123;Technicien;;Secondaire;No;2544;No;;Portable;252;1;184;3;Succes;Yes
2010-07-15;66;Retraité;Marié;Primaire;No;2173;No;No;Portable;178;1;181;5;Echec;No
2010-07-15;64;Employé de ménage;Marié;Primaire;No;768;No;No;Portable;250;2;182;1;Succes;No
2010-07-15;68;Retraité;Marié;Secondaire;No;2469;Yes;No;Fixe;552;2;-1;0;;Yes
2010-07-15;63;Col bleu;Marié;Secondaire;No;180;No;No;Portable;390;2;182;5;Succes;Yes
2010-07-15;42;Chomeur;Marié;Secondaire;No;1289;No;No;Portable;250;4;415;2;Echec;Yes
2010-07-15;57;Col bleu;Marié;Primaire;No;3498;No;No;Portable;210;2;456;2;Succes;No
